name,latitude,longitude,room type,price,reviews per month
Suite Luxe - Luxury & Modern Comfort,40.64129,-73.91316,Entire home/apt,130,8.21
Clean Cozy House less than 10 min from JFK :),40.67078,-73.79164,Entire home/apt,75,8.24
LATE CHECK IN DISCOUNT! NO CLEANING FEE! 2/5 train,40.89873,-73.86449,Private room,34,8.24
"Location Location Location! Basic, Clean & Cheap!",40.74385,-73.97669,Entire home/apt,100,8.24
Central park North Two Bedroom,40.79966,-73.9539,Entire home/apt,325,8.24
Anita's Grey Master BedRoom,40.6417,-73.97365,Private room,62,8.25
Downtown private room (Queen Bed) + BREAKFAST,40.71179,-73.99848,Private room,160,8.27
*Newly Renovated* Guest Suite w/ Private Entrance,40.71893,-73.8761,Entire home/apt,86,8.27
Mercedes-Benz Home | Dinner for 50+ | Private Chef,40.66178,-73.9505,Entire home/apt,175,8.29
Central Park Getaway,40.77727,-73.9795,Entire home/apt,300,8.29
New york Multi-unit building,40.68705,-73.91456,Private room,75,8.31
Private Entrance Spacious 5 BD Apartment Manhattan,40.84467,-73.93549,Entire home/apt,280,8.31
Great Small Room 15 Minutes From Time Square,40.82336,-73.95596,Private room,75,8.32
E community that is commercially (Website hidden by Airbnb) smoke,40.86003,-73.86584,Entire home/apt,60,8.32
Spacious private room near LGA airport,40.76383,-73.87337,Private room,40,8.33
Mesmerizing city views Financial District/Wall st,40.70694,-74.007,Entire home/apt,250,8.33
Luxury 3 bedroom home close to LaGuardia 8 guests,40.75946,-73.89019,Entire home/apt,235,8.33
Filomena’s,40.77362,-73.91947,Entire home/apt,73,8.35
TW #6 Private Suite 2nd Fl.  1 to 4 Guests,40.8356,-73.83369,Private room,150,8.37
Luxurious 2 bedroom home close to Airport and City,40.76799,-73.8795,Entire home/apt,132,8.38
Your own studio in the heart of Chelsea,40.74577,-74.0022,Entire home/apt,129,8.38
Sunny penthouse studio in Brooklyn,40.69845,-73.93609,Entire home/apt,108,8.4
Cozy Studio with Private Entrance,40.61603,-74.08666,Entire home/apt,65,8.43
Cozy Self Contained Private 1 Bedroom Apartment,40.68739,-73.76598,Entire home/apt,35,8.44
"Cozy private room, walking distance from LGA, RM-3",40.77069,-73.87286,Private room,55,8.44
Waterfront apt with Manhattan view and balcony...,40.76218,-73.94897,Private room,85,8.45
"Apt in Little Italy/Chinatown, Lower Manhattan",40.71865,-73.99587,Entire home/apt,190,8.47
AMAZINGLY LOCATED APARTMENT NEAR TIME SQ,40.76299,-73.98994,Entire home/apt,170,8.48
Confortable y limpio,40.85487,-73.92759,Private room,32,8.48
Magic★★Flat close to Brooklyn Bridge ★★,40.71323,-73.99063,Entire home/apt,250,8.48
Sunny bedroom in Greenpoint/Williamsburg Brooklyn.,40.72174,-73.94802,Private room,65,8.5
It's a Fine Day in Bed-Stuy!,40.67727,-73.90663,Private room,48,8.51
HappyCozy GuestSuite w/ Great Energy close to JFK,40.6784,-73.89362,Entire home/apt,125,8.52
Spacious! 3 bed 2bath 5min JFK & Resorts Casino,40.67193,-73.77986,Entire home/apt,135,8.52
JFK 10 & LGA 15 MINUTES  AWAY  A/C PRIVATE BEDROOM,40.69463,-73.8261,Private room,50,8.56
Private Bedroom Free parking 10 min to Manhattan,40.73674,-73.92973,Private room,75,8.56
Private Williamsburg apartment,40.71211,-73.94058,Entire home/apt,79,8.57
Common single room#5,40.68682,-73.92837,Private room,40,8.57
"Room in Queens, NY, near LGA.",40.76245,-73.87938,Private room,55,8.58
"Modern 2 Bedroom, Brooklyn Apt! Amazing Amenities!",40.6775,-73.92281,Entire home/apt,149,8.62
Peaceful 2 Bedroom apartment in a private house,40.80924,-73.85107,Entire home/apt,95,8.62
Small room for only you :),40.76897,-73.82728,Private room,39,8.62
Near LGA and JFK Airports Large Cozy Room,40.76071,-73.88406,Private room,40,8.64
Charming bedroom for female guests,40.66171,-73.94417,Private room,49,8.64
Private Room B In Prime Location,40.74729,-73.98957,Private room,115,8.68
HIDDEN GEM near JFK w. PRIVATE ENTRANCE x PARKING.,40.65695,-73.73617,Entire home/apt,80,8.69
COZY STUDIO Upper West Side,40.78471,-73.9716,Entire home/apt,199,8.72
MI CASA ES TÚ CASA,40.76409,-73.82928,Private room,53,8.73
*Memory foam mattress lovers//Netflix!!,40.7467,-73.83456,Private room,53,8.74
Pet & Tony's Residence,40.65454,-73.91569,Entire home/apt,120,8.75
Queen bed-Close to Columbia U & Central Park,40.80227,-73.95523,Private room,87,8.79
Sweet Home at Washington high everyone is welcome,40.84405,-73.93796,Private room,50,8.82
Fantastic Midtown Elegance,40.75316,-73.97099,Entire home/apt,300,8.82
Welcome Home To Ridgewood!,40.70724,-73.91268,Entire home/apt,195,8.84
JFK 10 & LGA 15 MINUTES A/C  PRIVATE BEDROOM,40.69604,-73.82449,Private room,50,8.86
★★Cute flat in ❤ of Manhattan★★,40.75484,-73.9939,Entire home/apt,275,8.86
Quiet and Spacious 1 Bed in Woodside,40.74599,-73.89507,Private room,65,8.87
JFK Queens Home Away From Home House Of Suedajoy 2,40.67048,-73.77832,Private room,60,8.87
Unfinished basement unit under private house,40.62776,-73.94137,Entire home/apt,65,8.87
Near LGA and JFK Airport Cozy Basement Room,40.76019,-73.88405,Private room,35,8.87
"2 Blocks from Times Square, Centrally Located!",40.76123,-73.99022,Entire home/apt,185,8.92
Verona TwentyOne - RODFRED COMFORT,40.68004,-73.94699,Entire home/apt,150,8.93
"MARCELO’S  ROOM 
Close to JFK airport and LGA",40.73125,-73.87251,Private room,38,8.94
Sunny 2 br apartment in Prospect Lefferts Gardens,40.65894,-73.95262,Entire home/apt,100,8.95
"Cozy Near LGA, Center of Queens RM2",40.76921,-73.87132,Private room,49,8.95
Studio in Prime Williamsburg w/ Private Balcony,40.70959,-73.96111,Entire home/apt,150,8.95
"AFFORDABLE ROOM, 5 MINUTES TO MANHATTAN!",40.70964,-73.95969,Private room,60,8.97
Large private bedroom in private house.,40.64403,-73.88908,Private room,60,8.97
Private Room w/ a 5 min walk to train!,40.64608,-73.94738,Private room,80,8.99
Fully renovated brick house floor in Brooklyn,40.6455,-74.01262,Entire home/apt,95,9
Cozy bedroom in Astoria next to subway,40.76599,-73.91225,Private room,100,9
Cozy Private Bedroom in Upper West Side,40.8014,-73.96563,Private room,130,9
Blue Modern 93,40.72218,-73.73396,Entire home/apt,79,9.03
"clean  room  with private bath, 10 Mins to city",40.70092,-73.93732,Private room,50,9.07
Large private room with a queen bed near LGA (#4),40.76411,-73.87373,Private room,70,9.07
Super Deluxe Private Room near LGA (Room #02),40.76577,-73.87131,Private room,35,9.08
"Clean , Safe, Cozy 3min to JFK , LGA Best Value",40.66199,-73.772,Private room,59,9.09
Gorgeous spacious 1 bedroom apartment,40.57589,-73.96636,Entire home/apt,86,9.09
"ENTIRE apt, 2 Bdr,Commercial Area,Private Entrance",40.61588,-74.06711,Entire home/apt,100,9.1
Central park cheap sofa bed,40.77754,-73.95114,Shared room,55,9.12
Nikki Welcomes you! Private parking space!,40.63816,-73.91443,Entire home/apt,65,9.13
JFK Crashpad 6 minutes away,40.66684,-73.78289,Shared room,39,9.13
NEWLY AVAILABLE Private Room only 2 BLOCKS off-LGA,40.77082,-73.87469,Private room,51,9.15
Bright LARGE BED near Manhattan,40.76664,-73.87577,Private room,65,9.16
Beautiful Convenient Bushwick Oasis w/Trampoline,40.69286,-73.92675,Private room,75,9.17
Cozy & Comfortable Private Room,40.66261,-73.94399,Private room,55,9.17
Lucio's Room #3 a unos  minutos del JFK y LGA,40.69668,-73.83138,Private room,75,9.21
"8mins  to JFK airport, separate door & bathroom",40.67804,-73.80122,Private room,25,9.23
Duplex with Private Bathroom by Times Square,40.7658,-73.98795,Private room,180,9.24
COZY CLEAN ROOM 7 MIN FROM JFK,40.66275,-73.76391,Private room,40,9.26
Luxury Studio style room in Manhattan Brownstone,40.8072,-73.94747,Private room,69,9.29
Affordable room near of LGA airport in Queens.,40.74071,-73.89186,Private room,55,9.3
NEW Perfect cozy 1 BDRM near JFK & Casino NYC LGA,40.67379,-73.78187,Entire home/apt,150,9.3
"YOUR HM AWAY FROM HM
Medical personnel, Vacation?",40.56662,-74.10444,Private room,40,9.33
Bedroom Two  in Private House Near JFK Airport,40.67296,-73.79658,Private room,80,9.34
Large One-bedroom Apartment in Crown Heights.,40.664,-73.93328,Entire home/apt,75,9.36
new sunshine room in chinatown train F is around,40.7135,-73.99121,Private room,75,9.39
The clean separate studio in New York,40.73182,-73.79505,Entire home/apt,45,9.39
"Beautiful, Cozy & Private Bedroom in Bushwick BKLN",40.7011,-73.92194,Private room,50,9.4
"STEPS TO LGA, Near CITIFIELD, JFK MANHATTAN(RM 3)",40.76876,-73.87245,Private room,65,9.41
Newly Remodeled Room !!! downtown brooklyn,40.69439,-73.97319,Private room,65,9.41
Private Room near Central Park,40.7687,-73.98742,Private room,85,9.43
Common Single Room # 1,40.6861,-73.92859,Private room,40,9.47
New Hotel-Like Private Room KING Bed 25 min NYC,40.73829,-73.89586,Private room,50,9.47
You can find everything in the neighborhood.,40.66197,-73.95952,Private room,42,9.47
BEAUTIFUL AND SPACIOUS STUDIO CLOSE TO LGA AND JFK,40.745,-73.85927,Entire home/apt,99,9.5
♥Private Master Bath | Express Train+Free Parking☆,40.67563,-73.87866,Entire home/apt,86,9.53
East Flatbush,40.65057,-73.92383,Private room,37,9.56
Central park lovely cozy room,40.77345,-73.95386,Private room,100,9.58
Astoria Prime- 5 Min to LaGuardia/20 Min to NYC!,40.7733,-73.90569,Entire home/apt,225,9.58
LUXURY HUGE 2BR DUPLEX NEAR TRAIN - PATIO OASIS!!,40.68861,-73.94109,Entire home/apt,115,9.61
Upper West Side Apartment near Central Park,40.78413,-73.97451,Private room,100,9.62
Room steps away from LaGuardia airport,40.77005,-73.87691,Private room,45,9.63
"Private Brand New 2 BR, Minutes from JFK & LGA",40.67695,-73.79045,Entire home/apt,99,9.63
Private room in a brand new brooklyn apartment,40.68368,-73.92623,Private room,63,9.64
"Contemporary, Cozy  Retreat",40.6354,-73.90039,Entire home/apt,60,9.64
"Shay's Place #1
( 1 Bdrm. Apt )
5 mins From JFK",40.66812,-73.76303,Entire home/apt,95,9.66
New Apt. in Park Slope / Gowanus,40.667,-73.99233,Entire home/apt,100,9.67
Modern 2 Bedroom Walk in. 3 min from Subway !,40.66916,-73.93182,Entire home/apt,125,9.68
Cozy and private room close to LGA.,40.75829,-73.88013,Private room,55,9.73
Master Bedroom with Full Bath & Manhattan View,40.75809,-73.8693,Private room,54,9.74
Best Value ❤️Memorable Vacation,40.76383,-73.98368,Entire home/apt,149,9.78
Private room near LGA Airport with queen bed,40.76582,-73.87153,Private room,45,9.82
Peaches Paradise.,40.68203,-73.75437,Private room,60,9.83
Accessible Two Bedded Suite With Kitchen near MSG,40.7492,-73.99073,Private room,100,9.85
A Little Sumptin' on Sumpter,40.67878,-73.9172,Private room,48,9.85
Park Slope Villa,40.66371,-73.9876,Entire home/apt,110,9.93
COZY Room for Female Guests,40.66242,-73.94417,Private room,48,9.97
Centrally located and spacious apt.,40.75154,-73.97104,Entire home/apt,106,10
Beautiful duplex loft with Skylight,40.71778,-74.00452,Entire home/apt,210,10
JFK Airport Great place to stay 6 minutes away,40.66823,-73.78374,Shared room,40,10
"NYC SWEET OASIS (POOL, PATIO,& OUTSIDE SPACE)",40.67282,-73.77793,Entire home/apt,190,10
#2 Hotel-like Private Room KING Bed near JFK,40.6929,-73.86378,Private room,50,10
Cozy Private Bedroom By Columbia University,40.81489,-73.95842,Private room,109,10
Beautiful place in❤️of Manhattan ⌚Times Square,40.76183,-73.98948,Entire home/apt,350,10
Gorgeous Super Clean Guest Suite,40.71708,-73.82411,Private room,74,10
Small Deluxe Private room near LGA (Room#01),40.76406,-73.87312,Private room,35,10.05
"Cozy&Clean Suite-private entry, bedroom & bathroom",40.63068,-74.15521,Private room,40,10.12
LGA Newly Renovated One Bedroom Apt.1,40.76537,-73.87639,Entire home/apt,100,10.15
Huge private room in convenient south Brooklyn,40.67435,-73.9891,Private room,99,10.17
The Feel Good in Ridgewood,40.70732,-73.90896,Private room,48,10.17
Walking distance  to LaGuardia airport,40.77107,-73.87559,Private room,45,10.19
Private Room with Skyline View. Near LGA airport,40.75885,-73.86959,Private room,44,10.19
Private small room with a queen bed near LGA (#03),40.76481,-73.87242,Private room,60,10.23
"STEPS TO LGA, Near CITIFIELD, JFK MANHATTAN(RM #4)",40.76918,-73.8719,Private room,55,10.28
Cozy 1 bedroom Apartment  5 min from LGA!,40.76373,-73.86508,Entire home/apt,70,10.29
"COSY BEDROOM CLOSE TO MANHATTAN, Brooklyn",40.68449,-73.92881,Private room,59,10.31
IDEALLY LOCATED COZY COTTAGE,40.83051,-73.82511,Entire home/apt,95,10.34
"PLEASE READ LISTING BEFORE BOOKING
Suite 10017",40.63502,-73.88834,Entire home/apt,130,10.36
Queens Studio.,40.77067,-73.78278,Entire home/apt,55,10.37
"Steps to LGA, near CitiField, JFK,Manhattan (RM#1)",40.77056,-73.87191,Private room,52,10.38
Near LGA cozy room.,40.77063,-73.87543,Private room,45,10.39
☕Perfect 2-bdr close to Times Square ✨,40.76495,-73.98784,Entire home/apt,330,10.54
Brilliant like studio apartment close to Manhattan,40.68463,-73.92996,Private room,89,10.56
Room in Queens NY  near LGA,40.76075,-73.87943,Private room,55,10.6
Jfk crash pad 1-2persons in SHARED space,40.66715,-73.78346,Shared room,39,10.6
Private cozy room near LGA airport,40.76432,-73.87227,Private room,33,10.64
The Rich Home:minutes to JFK & 30min to the City,40.6968,-73.76592,Entire home/apt,135,10.67
Only Steps away from LaGuardia arpt,40.77026,-73.87561,Private room,45,10.72
Cozy corner near Empire State Building,40.74858,-73.98341,Shared room,62,10.77
Beautiful Home in Heart of Brooklyn,40.64673,-73.94686,Entire home/apt,95,10.77
THE HUGH SUITES 3mins to JFK,40.66578,-73.77301,Entire home/apt,80,10.86
Beautiful Queens Home close to JFK and LGA,40.70789,-73.74073,Entire home/apt,75,10.86
Near Hudson Yards & Times Square w/ breakfast,40.7572,-73.99482,Private room,390,10.86
Private Cozy Studio in Flushing(5K),40.765,-73.81875,Entire home/apt,96,10.91
"Luxury Two Bedroom Ground Floor, Walk-in Apartment",40.68775,-73.92581,Entire home/apt,115,11.03
Enjoy the view of Empire State Building!,40.74677,-73.9866,Private room,100,11.14
Brand new in the heart of Bushwick,40.70505,-73.91848,Entire home/apt,140,11.16
Amazing Master Bedroom in Historic Brooklyn,40.67757,-73.97023,Private room,35,11.17
Comfortable Room with Private Bath - 15 min to JFK,40.6909,-73.73193,Private room,50,11.21
NYC High End Upper East Side Central Park Gem Home,40.77867,-73.95143,Entire home/apt,151,11.25
Super Big Deluxe Private Room near LGA (Room #03),40.76533,-73.87159,Private room,45,11.38
Space to rest near LaGuardia Airport,40.77009,-73.87708,Private room,32,11.4
Entire Apartement in Queens!8min from Jfk,40.6839,-73.82444,Entire home/apt,79,11.56
Steps away from Laguardia airport,40.77006,-73.87683,Private room,46,11.59
1.Nice Room near La Guardia AirPort NYC,40.76599,-73.8693,Private room,45,11.59
Common Single Room #2,40.68643,-73.93007,Private room,40,11.68
"PRIVATE, NEWLY RENOVATED BEDROOM, 10 MINS FROM JFK",40.66799,-73.85135,Private room,65,11.71
Bright Comfy Quiet Room Just 6 Mins from JFK!,40.666,-73.76333,Private room,65,11.72
Easy Breezy Beautiful Crown Heights One Bedroom,40.67385,-73.94639,Private room,85,11.84
"5 minutes from JFK,one single cozy bedroom for one",40.68073,-73.78354,Private room,45,11.91
The Sunshine Palace,40.70303,-73.74906,Entire home/apt,125,12
★★★Chic place in center of Manhattan★★★,40.75493,-73.99458,Entire home/apt,320,12
*Times Square Luxury Apartment Private Room*,40.75964,-73.98731,Private room,100,12.05
Better Home Inn,40.66272,-73.76849,Entire home/apt,89,12.05
Home SWEET Home for a day or 2,40.68993,-73.75695,Private room,50,12.11
"Cozy Private Room, Walking Distance From LGA, Rm 6",40.77102,-73.87287,Private room,55,12.12
"STEPS TO LGA, near CITIFIELD, JFK MANHATTAN(RM #2)",40.77046,-73.87336,Private room,60,12.54
THE PRIVACY DEN ~ 5 MINUTES TO JFK,40.66735,-73.76647,Entire home/apt,49,12.84
Studio apartment near JFK airport /Free parking,40.66875,-73.78506,Entire home/apt,96,12.99
Beautiful furnished private studio with backyard,40.68547,-73.79063,Entire home/apt,20,13.11
Amazing apartment close to midtown with skylight,40.79887,-73.96343,Private room,80,13.13
Cozy Room Close to JFK!!,40.67949,-73.79841,Private room,53,13.15
Relaxing Quiet Room Just 6 Mins from JFK Airport!,40.66535,-73.76367,Private room,65,13.24
Private Guest Suite  Less than 10 min to JFK :),40.66941,-73.79148,Entire home/apt,50,13.27
6 minutes from JFK Private Bedroom/Bathroom,40.6667,-73.78469,Private room,100,13.3
2 bed.Full apartment. L Train.15 min away from NYC,40.70247,-73.92671,Entire home/apt,99,13.33
Room Near JFK Twin Beds,40.66939,-73.76975,Private room,47,13.4
Balcony with Room! Close to LGA and JFK.,40.70254,-73.8322,Private room,65,13.42
Comfy Room Family Home LGA Airport NO CLEANING FEE,40.76374,-73.87103,Private room,54,13.45
Private bedroom 8 mins-JFK&The Mall,40.68638,-73.79007,Private room,65,13.48
Hello! This is a very cozy space in Williamsburg.,40.71863,-73.9498,Private room,100,14
★ AMAZING★  TIME SQUARE/ 2 Bedroom 3 Bed Apartment,40.76573,-73.98897,Entire home/apt,500,14
Sun Room Family Home LGA Airport NO CLEANING FEE,40.76367,-73.87088,Private room,48,14.36
Room near JFK Queen Bed,40.6673,-73.76831,Private room,47,14.58
Nice Room 1 block away from Times Square action!,40.75783,-73.98908,Private room,100,14.62
6 Minutes From JFK Airport Cozy Bedroom,40.668,-73.78477,Private room,30,15.23
Studio Apartment 6 minutes from JFK Airport,40.66793,-73.78452,Private room,67,15.32
“For Heaven Cakes”,40.66457,-73.76918,Entire home/apt,75,15.78
Cute Tiny Room Family Home by LGA NO CLEANING FEE,40.7638,-73.87238,Private room,48,16.03
Cozy Room Family Home LGA Airport NO CLEANING FEE,40.76335,-73.87007,Private room,48,16.22
JFK 3 Comfort 5 Mins from JFK Private Bedroom,40.66298,-73.77,Private room,50,16.81
JFK 2 Comfort 5 Mins from JFK Private Bedroom,40.66158,-73.7705,Private room,50,17.82
